District,State,Year,Crops,Season,Soil_Type,Irrigation,Rainfall,Temperature,Area,Yield,Production,Fertilizer_kg_per_ha,Nitrogen,Phosphorus,Potassium,Humidity,Soil_pH,Crop_Category,Previous_Yield,Yield_Change,Rainfall_Distribution,Rainfall_Score,Weather_Forecast,Weather_Score,Soil_Fertility_Index,WSI_raw,Humidity_Factor,Irrigation_Factor,Season_Factor,Temp_Factor,Rainfall_Factor,Water_Stress_Index,Water_Stress_Level,Yield_Efficiency
Kendrapara,Odisha,2017,Groundnut,Kharif,Loamy,Rainfed,1800.0,29.0,21967.0,2.3483862156871673,51587.0,108.8,273.3,179.5,163.4,95.0,6.2,Oilseed,1.69,0.5899999999999999,Heavy,4,Cool & Wet,4,0.3707640220894409,0.0161021654636313,0.85,1.2,0.9,1.0,0.9,0.0133036091060521,Low Stress,1.1542341839328947
Kendrapara,Odisha,2018,Groundnut,Kharif,Loamy,Canal,1360.0,26.0,22242.0,2.5707220573689415,57178.0,109.1,266.8,268.0,215.3,78.8,7.02,Oilseed,2.28,0.1800000000000001,Good,3,Balanced,3,0.5450680363709324,0.0191036002939015,1.0,0.95,0.9,1.0,1.0,0.0163335782512858,Low Stress,1.162437565157228
Kendrapara,Odisha,2019,Groundnut,Kharif,Loamy,Rainfed,1607.0,33.1,16097.0,2.0139777598310244,32419.0,103.6,228.9,174.1,186.7,95.0,6.65,Oilseed,2.46,-0.56,Heavy,4,Cool & Wet,4,0.3422758024959633,0.0205845771144278,0.85,1.2,0.9,1.0,0.9,0.0170069776119403,Low Stress,0.8714637682026631
Kendrapara,Odisha,2020,Groundnut,Kharif,Loamy,Rainfed,1152.0,27.0,34748.0,1.891993783814896,65743.0,94.1,244.4,177.7,188.7,68.5,6.44,Oilseed,1.9,-0.1399999999999999,Moderate,2,Balanced,3,0.3855266825890301,0.023417172593235,1.0,1.2,0.9,1.0,1.0,0.0252905464006938,Medium Stress,0.8763702131215985
Kendrapara,Odisha,2021,Groundnut,Kharif,Alluvial,Rainfed,1535.0,25.1,26718.0,1.852983007710158,49508.0,75.8,170.0,167.1,129.0,95.0,6.6,Oilseed,1.76,-0.06,Good,3,Cool & Wet,4,0.2468453274476124,0.0163411458333333,0.85,1.2,0.9,1.0,0.9,0.0135010546875,Low Stress,0.9652705145626633
Kendrapara,Odisha,2022,Groundnut,Kharif,Alluvial,Rainfed,1800.0,24.3,34177.0,1.3480995991456242,46074.0,76.1,249.8,154.0,172.7,95.0,6.06,Oilseed,1.7,-0.48,Heavy,4,Cool & Wet,4,0.3422293868952588,0.0134925041643531,0.85,1.2,0.9,1.0,0.9,0.0111475069405885,Low Stress,0.7940777807387849
Kendrapara,Odisha,2023,Groundnut,Kharif,Alluvial,Rainfed,1564.0,29.5,16726.0,2.184024871457611,36530.0,62.7,228.5,212.6,158.9,95.0,6.68,Oilseed,1.22,0.73,Good,3,Cool & Wet,4,0.3536476246685537,0.018849840255591,0.85,1.2,0.9,1.0,0.9,0.0155737380191693,Low Stress,1.216702663922491
Kendrapara,Odisha,2024,Groundnut,Kharif,Alluvial,Rainfed,1800.0,29.6,35275.0,2.6786109142452164,94488.0,66.7,164.6,209.3,177.2,95.0,6.46,Oilseed,1.95,0.4099999999999999,Heavy,4,Cool & Wet,4,0.304771997126767,0.016435313714603,0.85,1.2,0.9,1.0,0.9,0.0135788561910049,Low Stress,1.2938617160118684
Kendrapara,Odisha,2025,Groundnut,Kharif,Alluvial,Rainfed,1257.0,30.0,32803.0,2.012498856811877,66016.0,84.6,186.8,214.6,184.4,81.8,6.7,Oilseed,2.36,-0.6099999999999999,Good,3,Balanced,3,0.3578311360478365,0.0238473767885532,0.85,1.2,0.9,1.0,1.0,0.0218918918918918,Medium Stress,0.8781641210487345
Kendrapara,Odisha,2015,Rice,Kharif,Alluvial,Canal,958.0,34.4,106107.0,2.7299989633106203,289672.0,117.1,240.6,156.3,248.9,46.1,6.42,Cereal,3.164,-0.4340000000000001,Moderate,2,Hot & Dry,1,0.4612136550173332,0.0358706986444212,1.15,0.95,0.9,1.0,1.0,0.0352698644421272,Medium Stress,1.0
Kendrapara,Odisha,2016,Rice,Kharif,Loamy,Rainfed,1800.0,31.3,116194.0,3.9483536155051033,458775.0,151.5,317.7,239.6,260.1,95.0,5.21,Cereal,2.73,1.16,Heavy,4,Cool & Wet,4,0.3841260981838525,0.0173792337590227,0.85,1.2,0.9,1.0,0.9,0.0143587229317046,Low Stress,1.1824334127040856
Kendrapara,Odisha,2017,Rice,Kharif,Alluvial,Rainfed,1550.0,24.9,114281.0,4.253900473394528,486140.0,142.0,170.9,182.5,149.2,95.0,5.63,Cereal,3.89,0.2399999999999997,Good,3,Cool & Wet,4,0.2436082690725576,0.01605415860735,0.85,1.2,0.9,1.0,0.9,0.0132639458413926,Low Stress,1.1673441292692597
Kendrapara,Odisha,2018,Rice,Kharif,Loamy,Rainfed,1690.0,30.2,143202.0,2.278096674627449,326228.0,158.5,230.9,247.6,203.4,95.0,5.48,Cereal,4.13,-1.9499999999999995,Heavy,4,Cool & Wet,4,0.2948571767370234,0.0178592548787699,0.85,1.2,0.9,1.0,0.9,0.0147553163808397,Low Stress,0.6521050848475916
Kendrapara,Odisha,2019,Rice,Kharif,Alluvial,Rainfed,1520.0,28.5,128674.0,3.9431975379641573,507387.0,142.6,195.2,178.8,146.0,86.0,6.09,Cereal,2.18,1.54,Good,3,Cool & Wet,4,0.2902207063059216,0.0187376725838264,0.85,1.2,0.9,1.0,0.9,0.0154810650887573,Low Stress,1.1292957284811393
Kendrapara,Odisha,2020,Rice,Kharif,Loamy,Tube Well,874.0,30.0,89505.0,2.4079995530975924,215528.0,161.3,320.5,300.0,265.4,60.7,5.56,Cereal,3.72,-1.48,Moderate,2,Normal,2,0.6271979861060638,0.0342857142857142,1.0,0.85,0.9,1.0,1.0,0.0262285714285714,Medium Stress,0.8371483061587273
Kendrapara,Odisha,2021,Rice,Kharif,Loamy,Rainfed,1466.0,33.1,81062.0,4.000296069675064,324272.0,148.2,325.4,221.7,188.5,90.9,5.77,Cereal,2.24,1.4299999999999995,Good,3,Cool & Wet,4,0.4503496663410258,0.0225630538513974,0.85,1.2,0.9,1.0,1.0,0.0207128834355828,Medium Stress,1.1593388531177828
Kendrapara,Odisha,2022,Rice,Kharif,Alluvial,Rainfed,1800.0,26.5,69633.0,3.7680553760429683,262381.0,99.2,150.9,130.1,173.3,90.9,6.42,Cereal,3.67,-0.2599999999999998,Heavy,4,Cool & Wet,4,0.2341970762556496,0.0147140477512493,0.85,1.2,0.9,1.0,0.9,0.0121567462520821,Low Stress,1.1108270665432574
Kendrapara,Odisha,2023,Rice,Kharif,Alluvial,Rainfed,1639.0,28.5,91753.0,2.3632033829956516,216831.0,87.6,149.6,143.6,193.4,95.0,5.79,Cereal,3.41,-1.3000000000000005,Heavy,4,Cool & Wet,4,0.2287165971798796,0.0173780487804878,0.85,1.2,0.9,1.0,0.9,0.014357743902439,Low Stress,0.699755394788409
Kendrapara,Odisha,2024,Rice,Kharif,Alluvial,Rainfed,1677.0,26.1,117398.0,4.040596943729876,474358.0,93.9,151.1,155.3,139.9,95.0,6.04,Cereal,2.11,1.4500000000000002,Heavy,4,Cool & Wet,4,0.2286736197718201,0.0155542312276519,0.85,1.2,0.9,1.0,0.9,0.012850905840286,Low Stress,1.1916990552560054
Kendrapara,Odisha,2025,Rice,Kharif,Alluvial,Rainfed,1643.0,30.5,122517.0,4.013500167323718,491722.0,142.9,193.4,140.8,137.3,95.0,5.95,Cereal,3.56,-0.0699999999999998,Heavy,4,Cool & Wet,4,0.228394266619432,0.0185523114355231,0.85,1.2,0.9,1.0,0.9,0.0153279197080291,Low Stress,1.155817719652912
Keonjhar,Odisha,2015,Arhar,Rabi,Red,Canal,822.0,28.0,14269.0,0.9899782745812601,14126.0,77.6,259.5,166.2,199.1,48.8,6.3,Pulse,1.257,-0.2670000000000001,Moderate,2,Normal,2,0.3563774842281007,0.0340218712029161,1.15,0.95,1.0,1.0,1.0,0.0371688942891859,Medium Stress,1.0
Keonjhar,Odisha,2016,Arhar,Kharif,Red,Rainfed,1776.0,27.2,26294.0,1.4311630029664562,37631.0,39.5,142.6,116.4,123.1,85.9,5.99,Pulse,0.99,0.4199999999999999,Heavy,4,Cool & Wet,4,0.1021436536307924,0.0153066966797974,0.85,1.2,0.9,1.0,0.9,0.0126463927968486,Low Stress,1.1822218027822216
Keonjhar,Odisha,2017,Arhar,Rabi,Loamy,Tube Well,1151.0,29.4,20442.0,0.9476078661579102,19371.0,50.5,450.0,234.2,304.4,58.6,6.37,Pulse,1.41,-0.4899999999999999,Moderate,2,Balanced,3,0.8533845885070791,0.0255208333333333,1.0,0.85,1.0,1.0,1.0,0.0216927083333333,Medium Stress,0.84388106006214
Keonjhar,Odisha,2018,Arhar,Rabi,Loamy,Tube Well,1241.0,28.8,18041.0,1.31672301978826,23755.0,46.4,450.0,245.1,308.3,63.7,7.41,Pulse,0.92,0.3399999999999999,Good,3,Balanced,3,0.7676874224407759,0.0231884057971014,1.0,0.85,1.0,1.0,1.0,0.0197101449275362,Low Stress,1.068915056581812
Keonjhar,Odisha,2019,Arhar,Rabi,Loamy,Tube Well,1062.0,28.0,22611.0,1.3250187961611606,29960.0,40.9,450.0,300.0,216.5,75.7,6.43,Pulse,1.26,-0.01,Moderate,2,Balanced,3,0.7393802523088691,0.0263405456255879,1.0,0.85,1.0,1.0,1.0,0.0223894637817497,Medium Stress,1.1074586597953586
Keonjhar,Odisha,2020,Arhar,Rabi,Loamy,Canal,800.0,27.0,11067.0,1.0857504292039397,12016.0,50.4,343.9,252.8,294.0,48.3,6.91,Pulse,1.25,-0.24,Moderate,2,Normal,2,0.6366450744016167,0.0337078651685393,1.15,0.95,1.0,1.0,1.0,0.0368258426966292,Medium Stress,0.8738452217699533
Keonjhar,Odisha,2021,Arhar,Rabi,Red,Canal,1147.0,33.6,24793.0,1.6240874440366233,40266.0,43.0,219.3,192.9,176.1,74.2,5.93,Pulse,1.01,0.48,Moderate,2,Balanced,3,0.2690901348860276,0.0292682926829268,1.0,0.95,1.0,1.0,1.0,0.0278048780487804,Medium Stress,1.2075428525277243
Keonjhar,Odisha,2022,Arhar,Kharif,Loamy,Rainfed,1777.0,30.8,9751.0,1.3260178443236592,12930.0,32.4,286.2,194.7,145.9,95.0,6.31,Pulse,1.49,-0.29,Heavy,4,Cool & Wet,4,0.3312254083582511,0.0173228346456692,0.85,1.2,0.9,1.0,0.9,0.0143121259842519,Low Stress,0.9856778367121284
Keonjhar,Odisha,2023,Arhar,Rabi,Red,Canal,1302.0,30.0,17549.0,1.6464185993503904,28893.0,58.0,223.6,213.3,159.1,65.4,6.48,Pulse,1.2,0.27,Good,3,Balanced,3,0.3527325795934743,0.0230237912509593,1.0,0.95,1.0,1.0,1.0,0.0218726016884113,Medium Stress,1.0745632827573965
Keonjhar,Odisha,2024,Arhar,Rabi,Loamy,Canal,1330.0,29.8,17000.0,1.7819411764705881,30293.0,59.1,343.8,234.9,175.7,68.3,6.4,Pulse,1.47,0.1,Good,3,Balanced,3,0.5687186417112327,0.022389181066867,1.0,0.95,1.0,1.0,1.0,0.0212697220135236,Medium Stress,1.1244002804407307
Keonjhar,Odisha,2025,Arhar,Rabi,Loamy,Tube Well,1099.0,35.0,8983.0,1.5984637648892353,14359.0,61.7,355.9,250.2,288.3,71.8,6.93,Pulse,1.57,-0.1800000000000001,Moderate,2,Balanced,3,0.7463554708849837,0.0318181818181818,1.0,0.85,1.0,1.0,1.0,0.0270454545454545,Medium Stress,0.9539605390624454
Keonjhar,Odisha,2015,Black gram,Rabi,Loamy,Tube Well,1011.0,26.4,16606.0,1.3399975912320847,22252.0,34.8,286.6,187.3,296.6,63.3,6.87,Pulse,1.0479999999999998,0.2920000000000002,Moderate,2,Balanced,3,0.5472392619103604,0.0260869565217391,1.0,0.85,1.0,1.0,1.0,0.0221739130434782,Medium Stress,1.0
Keonjhar,Odisha,2016,Black gram,Kharif,Loamy,Rainfed,1729.0,28.1,17874.0,0.8120174555219872,14514.0,36.7,191.2,134.0,173.8,94.0,7.25,Pulse,1.34,-0.54,Heavy,4,Cool & Wet,4,0.2322271208024182,0.0162427745664739,0.85,1.2,0.9,1.0,0.9,0.0134197803468208,Low Stress,0.7546577861960302
Keonjhar,Odisha,2017,Black gram,Rabi,Black,Canal,1076.0,31.9,9874.0,1.0197488353250963,10069.0,29.7,336.5,175.4,316.5,64.9,7.45,Pulse,0.8,0.1899999999999999,Moderate,2,Balanced,3,0.5821880761058443,0.0296193129062209,1.0,0.95,1.0,1.0,1.0,0.0281383472609099,Medium Stress,0.9645252987652657
Keonjhar,Odisha,2018,Black gram,Rabi,Loamy,Canal,1118.0,25.2,18138.0,1.233101775278421,22366.0,29.9,383.5,204.9,219.9,71.6,7.04,Pulse,0.99,0.1899999999999999,Moderate,2,Balanced,3,0.547819819817646,0.0225201072386058,1.0,0.95,1.0,1.0,1.0,0.0213941018766756,Medium Stress,1.207003122490617
Keonjhar,Odisha,2019,Black gram,Kharif,Loamy,Rainfed,1487.0,26.8,15644.0,1.081181283559192,16914.0,26.4,280.4,156.1,221.7,95.0,6.2,Pulse,1.18,-0.1599999999999999,Good,3,Cool & Wet,4,0.374078632066355,0.018010752688172,0.85,1.2,0.9,1.0,1.0,0.0165338709677419,Low Stress,0.972859274788714
Keonjhar,Odisha,2020,Black gram,Rabi,Loamy,Tube Well,994.0,26.1,12122.0,0.9782214156079855,11858.0,42.3,361.6,300.0,339.2,52.9,6.53,Pulse,1.02,-0.1099999999999999,Moderate,2,Normal,2,0.7430880568880256,0.0262311557788944,1.0,0.85,1.0,1.0,1.0,0.0222964824120603,Medium Stress,0.8913167072667694
Keonjhar,Odisha,2021,Black gram,Kharif,Black,Rainfed,1530.0,33.9,17548.0,1.2534761796216094,21996.0,31.3,327.9,176.1,242.7,79.1,6.71,Pulse,0.91,0.2399999999999998,Good,3,Cool & Wet,4,0.4391219533657998,0.0221423905943827,1.0,1.2,0.9,1.0,0.9,0.02152240365774,Medium Stress,1.1350938795081058
Keonjhar,Odisha,2022,Black gram,Kharif,Loamy,Rainfed,1604.0,32.5,8258.0,1.0939694841365948,9034.0,22.9,268.9,126.3,153.4,95.0,6.23,Pulse,1.15,-0.1599999999999999,Heavy,4,Cool & Wet,4,0.2790981745887815,0.0202492211838006,0.85,1.2,0.9,1.0,0.9,0.016729906542056,Low Stress,0.9868421504882728
Keonjhar,Odisha,2023,Black gram,Rabi,Loamy,Canal,1096.0,35.1,9391.0,0.9407943775955703,8835.0,23.0,339.4,244.3,208.5,70.7,6.11,Pulse,0.99,-0.15,Moderate,2,Balanced,3,0.5259423521858398,0.0319963536918869,1.0,0.95,1.0,1.15,1.0,0.0349560164083865,Medium Stress,0.8583263682978359
Keonjhar,Odisha,2024,Black gram,Rabi,Black,Tube Well,1121.0,29.7,12173.0,1.4301322599194939,17409.0,20.0,423.7,263.9,317.0,71.5,8.11,Pulse,0.84,0.42,Moderate,2,Balanced,3,0.6070147577259651,0.0264705882352941,1.0,0.85,1.0,1.0,1.0,0.0225,Medium Stress,1.2382468706488436
Keonjhar,Odisha,2025,Black gram,Rabi,Red,Tube Well,1338.0,33.8,17636.0,1.0120208664096166,17848.0,37.9,241.8,206.9,167.0,72.8,5.61,Pulse,1.26,-0.38,Good,3,Balanced,3,0.3219967256447089,0.0252427184466019,1.0,0.85,1.0,1.0,1.0,0.0214563106796116,Medium Stress,0.89746074856515
Keonjhar,Odisha,2015,Maize,Kharif,Loamy,Tube Well,800.0,30.9,23083.0,2.8699909023957026,66248.0,153.9,353.2,256.5,325.7,51.2,7.52,Cereal,3.0620000000000003,-0.1920000000000001,Moderate,2,Hot & Dry,1,0.6724840284117288,0.0385767790262172,1.0,0.85,0.9,1.0,1.0,0.0295112359550561,Medium Stress,1.0
Keonjhar,Odisha,2016,Maize,Kharif,Loamy,Rainfed,1563.0,31.7,21467.0,3.988959798760889,85631.0,172.0,345.4,228.3,208.0,95.0,6.33,Cereal,2.87,1.06,Good,3,Cool & Wet,4,0.5015017271810578,0.0202685421994884,0.85,1.2,0.9,1.0,0.9,0.0167458695652173,Low Stress,1.163139953196704
Keonjhar,Odisha,2017,Maize,Kharif,Black,Rainfed,1372.0,29.8,16490.0,2.595573074590661,42801.0,150.1,396.3,239.5,261.6,78.8,7.08,Cereal,3.93,-1.41,Good,3,Balanced,3,0.6653195617204443,0.0217042971595047,1.0,1.2,0.9,1.0,1.0,0.0234406409322651,Medium Stress,0.8235971909813667
Keonjhar,Odisha,2018,Maize,Kharif,Loamy,Rainfed,1391.0,34.2,11025.0,2.7170068027210883,29955.0,180.0,369.1,240.3,271.2,69.6,5.94,Cereal,2.52,0.08,Good,3,Balanced,3,0.5576275182164592,0.0245689655172413,1.0,1.2,0.9,1.0,1.0,0.0265344827586206,Medium Stress,0.876308728664677
Keonjhar,Odisha,2019,Maize,Kharif,Loamy,Rainfed,1089.0,25.1,14596.0,3.7630172650041107,54925.0,175.7,413.6,294.1,212.9,72.5,6.69,Cereal,2.6,0.9499999999999996,Moderate,2,Balanced,3,0.6514215727414829,0.0230275229357798,1.0,1.2,0.9,1.0,1.0,0.0248697247706422,Medium Stress,1.2438908005706888
Keonjhar,Odisha,2020,Maize,Kharif,Loamy,Tube Well,873.0,30.8,20337.0,2.7735162511678224,56405.0,197.3,450.0,267.6,304.2,63.8,7.14,Cereal,3.55,-0.9699999999999998,Moderate,2,Hot & Dry,1,0.8317429429289664,0.0352402745995423,1.0,0.85,0.9,1.0,1.0,0.0269588100686498,Medium Stress,0.8991746365999338
Keonjhar,Odisha,2021,Maize,Kharif,Loamy,Rainfed,1335.0,32.7,10832.0,3.5970273264401773,38963.0,168.8,402.9,297.7,180.7,66.4,6.77,Cereal,2.58,0.7199999999999998,Good,3,Balanced,3,0.6202964290371269,0.0244760479041916,1.0,1.2,0.9,1.0,1.0,0.0264341317365269,Medium Stress,1.0648854974989161
Keonjhar,Odisha,2022,Maize,Kharif,Black,Rainfed,1559.0,30.0,28184.0,3.779094521714448,106510.0,145.7,346.9,249.6,259.1,95.0,7.44,Cereal,3.3,0.1200000000000001,Good,3,Cool & Wet,4,0.5841277281591487,0.0192307692307692,0.85,1.2,0.9,1.0,0.9,0.0158884615384615,Low Stress,1.1170135776466927
Keonjhar,Odisha,2023,Maize,Kharif,Red,Rainfed,1024.0,31.5,28198.0,2.609617703383219,73586.0,234.4,243.4,176.4,154.2,84.5,5.67,Cereal,3.42,-1.09,Moderate,2,Balanced,3,0.2543792829980323,0.0307317073170731,0.85,1.2,0.9,1.0,1.0,0.0282117073170731,Medium Stress,0.7840033349301587
Keonjhar,Odisha,2024,Maize,Kharif,Loamy,Rainfed,1393.0,30.0,18865.0,3.9951762523191094,75369.0,129.1,346.0,202.5,233.7,66.1,6.7,Cereal,2.33,1.19,Good,3,Balanced,3,0.5345691669836053,0.0215208034433285,1.0,1.2,0.9,1.0,1.0,0.0232424677187948,Medium Stress,1.1542428236805369
Keonjhar,Odisha,2025,Maize,Kharif,Red,Canal,1224.0,33.9,16109.0,3.5190266310757963,56688.0,315.7,245.0,191.5,159.9,71.6,6.0,Cereal,3.52,-0.4599999999999999,Good,3,Balanced,3,0.3342546298565122,0.0276734693877551,1.0,0.95,0.9,1.0,1.0,0.0236608163265306,Medium Stress,1.0427960277185382
Keonjhar,Odisha,2015,Niger,Kharif,Red,Tube Well,905.0,32.9,11792.0,0.5200135685210312,6132.0,34.7,222.2,207.8,191.1,65.5,6.13,Oilseed,0.5479999999999999,-0.0279999999999999,Moderate,2,Hot & Dry,1,0.3563543605139818,0.0363134657836644,1.0,0.85,0.9,1.0,1.0,0.0277798013245033,Medium Stress,1.0
Keonjhar,Odisha,2016,Niger,Kharif,Loamy,Rainfed,1800.0,33.2,8777.0,0.7611940298507462,6681.0,24.6,264.0,160.4,166.1,93.1,7.17,Oilseed,0.52,0.2299999999999999,Heavy,4,Cool & Wet,4,0.3040960699415085,0.018434203220433,0.85,1.2,0.9,1.0,0.9,0.0152303387007218,Low Stress,1.188244638602065
Keonjhar,Odisha,2017,Niger,Kharif,Black,Tube Well,1169.0,27.1,6023.0,0.7828324755105429,4715.0,25.0,401.0,224.9,259.2,86.1,7.95,Oilseed,0.75,0.01,Moderate,2,Balanced,3,0.640329723304051,0.0231623931623931,0.85,0.85,0.9,1.0,1.0,0.0150613461538461,Low Stress,1.1378158090284864
Keonjhar,Odisha,2018,Niger,Kharif,Black,Rainfed,1425.0,34.1,10037.0,0.43887615821460596,4405.0,20.0,344.1,142.3,252.1,93.3,7.12,Oilseed,0.76,-0.34,Good,3,Cool & Wet,4,0.4664827285178972,0.0239130434782608,0.85,1.2,0.9,1.0,1.0,0.0219521739130434,Medium Stress,0.6639904715592331
Keonjhar,Odisha,2019,Niger,Kharif,Black,Rainfed,1485.0,29.6,12861.0,0.8267630821864552,10633.0,20.0,325.6,190.2,277.1,81.1,7.09,Oilseed,0.42,0.36,Good,3,Cool & Wet,4,0.4994752632221345,0.0199192462987886,0.85,1.2,0.9,1.0,1.0,0.018285868102288,Low Stress,1.2107998500997588
Keonjhar,Odisha,2020,Niger,Kharif,Black,Canal,1228.0,31.7,8571.0,0.5697118189242796,4883.0,34.5,338.3,182.0,311.2,65.7,7.72,Oilseed,0.78,-0.25,Good,3,Balanced,3,0.5329344584902247,0.025793327908869,1.0,0.95,0.9,1.0,1.0,0.0220532953620829,Medium Stress,0.9312308117233452
Keonjhar,Odisha,2021,Niger,Kharif,Black,Tube Well,1301.0,32.6,8791.0,0.5449891934933455,4791.0,32.8,412.5,175.7,271.9,73.1,7.27,Oilseed,0.53,-0.03,Good,3,Balanced,3,0.6839295150418914,0.0250384024577573,1.0,0.85,0.9,1.0,1.0,0.0191543778801843,Low Stress,0.8421312477650804
Keonjhar,Odisha,2022,Niger,Kharif,Black,Rainfed,1578.0,24.0,10882.0,0.3867855173681309,4209.0,20.0,244.6,183.0,245.1,88.4,6.99,Oilseed,0.5,-0.15,Good,3,Cool & Wet,4,0.3729920998554787,0.0151994933502216,0.85,1.2,0.9,1.0,0.9,0.0125578214059531,Low Stress,0.7728051694675951
Keonjhar,Odisha,2023,Niger,Kharif,Black,Rainfed,1225.0,30.0,7747.0,0.4143539434619853,3210.0,26.7,291.2,157.5,200.5,79.6,7.98,Oilseed,0.35,0.02,Good,3,Balanced,3,0.3555263405924537,0.0244698205546492,1.0,1.2,0.9,1.0,1.0,0.0264274061990212,Medium Stress,0.9234346408075644
Keonjhar,Odisha,2024,Niger,Kharif,Black,Rainfed,1540.0,26.6,6496.0,0.5674261083743842,3686.0,25.1,262.9,137.2,209.7,81.0,7.92,Oilseed,0.37,0.13,Good,3,Cool & Wet,4,0.3025116719788817,0.0172615184944841,0.85,1.2,0.9,1.0,0.9,0.0142614665801427,Low Stress,1.24384126228795
Keonjhar,Odisha,2025,Niger,Kharif,Red,Canal,1351.0,30.2,12477.0,0.9200128235954156,11479.0,36.1,204.2,133.0,151.9,65.0,6.51,Oilseed,0.5,0.3,Good,3,Balanced,3,0.2342527413420017,0.0223372781065088,1.0,0.95,0.9,1.0,1.0,0.019098372781065,Low Stress,1.451282369621668
Keonjhar,Odisha,2015,Rice,Kharif,Black,Rainfed,1051.0,31.1,119297.0,3.1899963955506005,380557.0,159.1,278.1,224.2,316.6,82.0,7.98,Cereal,3.529,-0.3389999999999999,Moderate,2,Balanced,3,0.5243918654252023,0.0295627376425855,0.85,1.2,0.9,1.0,1.0,0.0271385931558935,Medium Stress,1.0
Keonjhar,Odisha,2016,Rice,Kharif,Red,Rainfed,1531.0,34.5,139371.0,3.917902576576189,546042.0,142.9,151.5,151.6,182.2,95.0,5.05,Cereal,3.19,0.6699999999999999,Good,3,Cool & Wet,4,0.141134907092934,0.0225195822454308,0.85,1.2,0.9,1.0,0.9,0.0186056788511749,Low Stress,1.1024080651511832
Keonjhar,Odisha,2017,Rice,Kharif,Red,Canal,1292.0,33.4,128125.0,3.0899980487804877,395906.0,168.8,208.6,200.0,137.4,74.4,5.19,Cereal,3.86,-0.8599999999999999,Good,3,Balanced,3,0.2223387948082281,0.0258313998453209,1.0,0.95,0.9,1.0,1.0,0.0220858468677494,Medium Stress,0.9090103702103023
Keonjhar,Odisha,2018,Rice,Kharif,Loamy,Tube Well,998.0,33.2,131178.0,4.065049017365717,533245.0,139.4,374.8,300.0,365.1,65.0,6.72,Cereal,3.0,0.8900000000000001,Moderate,2,Hot & Dry,1,0.8757450651645226,0.0332332332332332,1.0,0.85,0.9,1.0,1.0,0.0254234234234234,Medium Stress,1.101345842398219
Keonjhar,Odisha,2019,Rice,Kharif,Alluvial,Canal,1377.0,27.8,106236.0,4.420196543544561,469584.0,165.1,250.6,203.6,255.8,86.9,6.53,Cereal,3.89,0.2799999999999998,Good,3,Balanced,3,0.5150111418750091,0.0201741654571843,0.85,0.95,0.9,1.0,1.0,0.0146615747460087,Low Stress,1.145599183721019
Keonjhar,Odisha,2020,Rice,Kharif,Loamy,Tube Well,823.0,31.4,104466.0,3.730247161755978,389684.0,175.5,381.4,296.5,227.2,58.2,6.35,Cereal,4.17,-0.6999999999999997,Moderate,2,Hot & Dry,1,0.7187287752333127,0.0381067961165048,1.0,0.85,0.9,1.0,1.0,0.0291516990291262,Medium Stress,0.916110527781097
Keonjhar,Odisha,2021,Rice,Kharif,Black,Canal,1361.0,30.4,113213.0,3.313603561428458,375143.0,172.8,364.7,275.7,283.7,80.8,7.36,Cereal,3.47,-0.4300000000000001,Good,3,Balanced,3,0.746713461876009,0.0223201174743024,0.85,0.95,0.9,1.0,1.0,0.0162211453744493,Low Stress,0.8671292478997041
Keonjhar,Odisha,2022,Rice,Kharif,Loamy,Rainfed,1722.0,28.4,111650.0,3.867496641289745,431806.0,109.3,275.1,199.8,229.4,83.0,6.6,Cereal,3.04,0.4599999999999999,Heavy,4,Cool & Wet,4,0.4319481644124786,0.0164828786999419,0.85,1.2,0.9,1.0,0.9,0.013618154381892,Low Stress,1.0633416329174266
Keonjhar,Odisha,2023,Rice,Kharif,Black,Canal,1240.0,27.5,101584.0,4.200001968813987,426653.0,164.8,345.6,247.8,376.6,75.4,7.57,Cereal,3.5,0.25,Good,3,Balanced,3,0.7129653238003656,0.0221595487510072,1.0,0.95,0.9,1.0,1.0,0.0189464141821112,Low Stress,1.1070989185879239
Keonjhar,Odisha,2024,Rice,Kharif,Loamy,Rainfed,1581.0,27.9,134652.0,3.8817024626444465,522679.0,123.3,315.9,230.0,278.4,95.0,6.89,Cereal,3.75,-0.33,Good,3,Cool & Wet,4,0.5241037609666821,0.0176359039190897,0.85,1.2,0.9,1.0,0.9,0.0145707838179519,Low Stress,0.9745511283169913
Keonjhar,Odisha,2025,Rice,Kharif,Loamy,Rainfed,1304.0,26.8,100951.0,4.255004903368961,429547.0,105.9,204.7,197.8,241.9,67.8,7.06,Cereal,3.42,0.2800000000000002,Good,3,Balanced,3,0.4003147563085959,0.0205363984674329,1.0,1.2,0.9,1.0,1.0,0.0221793103448275,Medium Stress,1.0347179595186176
Khordha,Odisha,2015,Black gram,Rabi,Loamy,Tube Well,963.0,30.8,18967.0,1.160014762482206,22002.0,28.8,296.9,200.4,202.7,69.8,7.38,Pulse,0.999,0.1609999999999999,Moderate,2,Hot & Dry,1,0.4957902769913027,0.0319502074688796,1.0,0.85,1.0,1.0,1.0,0.0271576763485477,Medium Stress,1.0
